CustomerID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMCell,RFMScore,Segment
12818,262,1,1542.08,1,1,4,"1,1,4",2.0,Cannot Lose Them
12820,4,4,942.34,5,4,4,"5,4,4",4.333333333333333,Champions
12821,215,1,92.72,1,1,1,"1,1,1",1.0,Lost
12822,71,2,948.88,3,2,4,"3,2,4",3.0,Need Attention
12823,75,5,1759.5,2,4,4,"2,4,4",3.333333333333333,At Risk
12824,60,1,397.12,3,1,2,"3,1,2",2.0,About to Sleep
12826,3,7,1474.72,5,5,4,"5,5,4",4.666666666666667,Champions
12827,6,3,430.15,5,3,2,"5,3,2",3.333333333333333,Potential Loyalists
12828,3,6,1018.71,5,4,4,"5,4,4",4.333333333333333,Champions
12829,337,2,293.0,1,2,2,"1,2,2",1.6666666666666667,Hibernating
12830,38,6,6814.64,3,4,5,"3,4,5",4.0,Loyal
12831,263,1,215.05,1,1,1,"1,1,1",1.0,Lost
12832,33,2,383.03,4,2,2,"4,2,2",2.6666666666666665,New Customers
12833,146,1,417.38,2,1,2,"2,1,2",1.6666666666666667,Hibernating
12834,283,1,312.38,1,1,2,"1,1,2",1.3333333333333333,Lost
12836,60,4,2612.86,3,4,5,"3,4,5",4.0,Loyal
12837,174,1,134.1,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12838,34,2,683.1300000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
12839,3,14,5591.42,5,5,5,"5,5,5",5.0,Champions
12840,144,4,2726.77,2,4,5,"2,4,5",3.6666666666666665,At Risk
12841,5,25,4022.35,5,5,5,"5,5,5",5.0,Champions
12842,71,2,1118.99,3,2,4,"3,2,4",3.0,Need Attention
12843,66,8,1702.26,3,5,4,"3,5,4",4.0,Loyal
12844,30,2,325.96000000000004,4,2,2,"4,2,2",2.6666666666666665,New Customers
12845,268,4,354.09000000000003,1,4,2,"1,4,2",2.333333333333333,At Risk
12847,23,1,871.5399999999998,4,1,3,"4,1,3",2.6666666666666665,Promising
12849,32,2,1050.89,4,2,4,"4,2,4",3.333333333333333,Promising
12851,97,1,135.18,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12852,295,1,311.55,1,1,2,"1,1,2",1.3333333333333333,Lost
12853,135,6,1957.1,2,4,4,"2,4,4",3.333333333333333,At Risk
12854,79,3,1324.5,2,3,4,"2,3,4",3.0,At Risk
12855,373,1,38.1,1,1,1,"1,1,1",1.0,Lost
12856,8,6,2179.9300000000003,5,4,5,"5,4,5",4.666666666666667,Champions
12857,211,2,1106.4,1,2,4,"1,2,4",2.333333333333333,At Risk
12863,53,1,521.2,3,1,3,"3,1,3",2.333333333333333,Promising
12864,139,1,147.12,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12865,27,2,1568.23,4,2,4,"4,2,4",3.333333333333333,Promising
12866,284,1,559.12,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
12867,27,7,4036.82,4,5,5,"4,5,5",4.666666666666667,Champions
12868,186,6,1607.06,1,4,4,"1,4,4",3.0,Cannot Lose Them
12871,85,2,380.64,2,2,2,"2,2,2",2.0,Hibernating
12872,327,2,599.97,1,2,3,"1,2,3",2.0,Hibernating
12873,283,1,374.0,1,1,2,"1,1,2",1.3333333333333333,Lost
12875,144,2,343.2300000000001,2,2,2,"2,2,2",2.0,Hibernating
12876,58,2,2218.02,3,2,5,"3,2,5",3.333333333333333,Need Attention
12877,4,12,1535.77,5,5,4,"5,5,4",4.666666666666667,Champions
12878,237,2,854.99,1,2,3,"1,2,3",2.0,Hibernating
12879,45,3,573.22,3,3,3,"3,3,3",3.0,Potential Loyalists
12881,276,1,298.0,1,1,2,"1,1,2",1.3333333333333333,Lost
12882,10,2,1463.04,5,2,4,"5,2,4",3.6666666666666665,Promising
12883,25,4,703.47,4,4,3,"4,4,3",3.6666666666666665,Need Attention
12884,89,1,309.05000000000007,2,1,2,"2,1,2",1.6666666666666667,Hibernating
12885,64,3,1175.22,3,3,4,"3,3,4",3.333333333333333,Need Attention
12886,68,2,1378.4,3,2,4,"3,2,4",3.0,Need Attention
12888,215,2,354.12,1,2,2,"1,2,2",1.6666666666666667,Hibernating
12890,25,1,380.47,4,1,2,"4,1,2",2.333333333333333,New Customers
12891,186,3,331.0,1,3,2,"1,3,2",2.0,Hibernating
12893,31,1,188.14,4,1,1,"4,1,1",2.0,New Customers
12895,43,2,372.8,3,2,2,"3,2,2",2.333333333333333,Hibernating
12897,205,2,216.5,1,2,1,"1,2,1",1.3333333333333333,Lost
12901,9,28,17654.54,5,5,5,"5,5,5",5.0,Champions
12902,265,1,138.67999999999998,1,1,1,"1,1,1",1.0,Lost
12904,19,2,509.58,4,2,3,"4,2,3",3.0,Potential Loyalists
12906,12,5,2919.8099999999995,5,4,5,"5,4,5",4.666666666666667,Champions
12908,177,2,750.0,2,2,3,"2,2,3",2.333333333333333,Hibernating
12909,40,5,2178.67,3,4,5,"3,4,5",4.0,Loyal
12910,24,8,3075.0400000000004,4,5,5,"4,5,5",4.666666666666667,Champions
12912,3,5,1662.3000000000002,5,4,4,"5,4,4",4.333333333333333,Champions
12913,5,5,2483.63,5,4,5,"5,4,5",4.666666666666667,Champions
12915,149,2,363.65,2,2,2,"2,2,2",2.0,Hibernating
12916,139,4,3006.15,2,4,5,"2,4,5",3.6666666666666665,At Risk
12917,129,1,594.0,2,1,3,"2,1,3",2.0,About to Sleep
12919,9,6,1335.19,5,4,4,"5,4,4",4.333333333333333,Champions
12920,18,1,164.23000000000002,4,1,1,"4,1,1",2.0,New Customers
12921,10,37,16587.09,5,5,5,"5,5,5",5.0,Champions
12922,162,1,405.38,2,1,2,"2,1,2",1.6666666666666667,Hibernating
12923,65,1,176.97,3,1,1,"3,1,1",1.6666666666666667,New Customers
12924,89,4,933.7,2,4,3,"2,4,3",3.0,At Risk
12925,5,2,694.05,5,2,3,"5,2,3",3.333333333333333,Promising
12928,36,5,2062.7,3,4,5,"3,4,5",4.0,Loyal
12929,312,1,117.85,1,1,1,"1,1,1",1.0,Lost
12930,79,2,415.8,2,2,2,"2,2,2",2.0,Hibernating
12931,22,15,42055.96,4,5,5,"4,5,5",4.666666666666667,Champions
12933,25,3,607.53,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
12935,3,7,2160.7,5,5,5,"5,5,5",5.0,Champions
12936,18,4,1063.9,4,4,4,"4,4,4",4.0,Loyal
12937,16,4,1504.27,4,4,4,"4,4,4",4.0,Loyal
12938,26,1,114.14,4,1,1,"4,1,1",2.0,New Customers
12939,65,8,11581.8,3,5,5,"3,5,5",4.333333333333333,Loyal
12940,55,2,913.54,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
12942,132,3,683.8999999999999,2,3,3,"2,3,3",2.6666666666666665,Hibernating
12944,36,2,604.51,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
12945,289,1,462.9500000000001,1,1,2,"1,1,2",1.3333333333333333,Lost
12947,144,6,1603.99,2,4,4,"2,4,4",3.333333333333333,At Risk
12948,17,7,2064.9500000000003,4,5,5,"4,5,5",4.666666666666667,Champions
12949,31,8,4167.219999999999,4,5,5,"4,5,5",4.666666666666667,Champions
12950,3,3,1843.0,5,3,4,"5,3,4",4.0,Need Attention
12951,9,6,1064.0700000000002,5,4,4,"5,4,4",4.333333333333333,Champions
12952,6,4,1387.79,5,4,4,"5,4,4",4.333333333333333,Champions
12953,10,1,329.85,5,1,2,"5,1,2",2.6666666666666665,New Customers
12955,2,11,4757.16,5,5,5,"5,5,5",5.0,Champions
12956,307,1,108.07,1,1,1,"1,1,1",1.0,Lost
12957,10,8,4017.54,5,5,5,"5,5,5",5.0,Champions
12962,8,2,266.39,5,2,2,"5,2,2",3.0,Promising
12963,9,8,1856.63,5,5,4,"5,5,4",4.666666666666667,Champions
12965,90,1,771.91,2,1,3,"2,1,3",2.0,About to Sleep
12966,10,1,160.18,5,1,1,"5,1,1",2.333333333333333,New Customers
12967,359,2,1660.9,1,2,4,"1,2,4",2.333333333333333,At Risk
12968,113,1,135.95,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12970,8,4,452.24,5,4,2,"5,4,2",3.6666666666666665,Potential Loyalists
12971,4,86,11189.91,5,5,5,"5,5,5",5.0,Champions
12974,198,1,144.8,1,1,1,"1,1,1",1.0,Lost
12976,212,1,738.6,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
12977,157,1,39.24,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12980,158,9,7374.9,2,5,5,"2,5,5",4.0,At Risk
12981,30,2,372.22,4,2,2,"4,2,2",2.6666666666666665,New Customers
12982,243,1,390.54,1,1,2,"1,1,2",1.3333333333333333,Lost
12984,19,1,97.5,4,1,1,"4,1,1",2.0,New Customers
12985,1,2,1239.38,5,2,4,"5,2,4",3.6666666666666665,Promising
12987,74,2,558.7,2,2,3,"2,2,3",2.333333333333333,Hibernating
12988,293,1,535.3200000000002,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
12989,4,15,6924.110000000001,5,5,5,"5,5,5",5.0,Champions
12990,32,3,409.5,4,3,2,"4,3,2",3.0,Potential Loyalists
12991,24,2,503.75999999999993,4,2,3,"4,2,3",3.0,Potential Loyalists
12993,24,4,414.76,4,4,2,"4,4,2",3.333333333333333,Potential Loyalists
12994,5,3,974.42,5,3,4,"5,3,4",4.0,Need Attention
12995,86,1,211.32,2,1,1,"2,1,1",1.3333333333333333,Hibernating
12997,23,4,1226.89,4,4,4,"4,4,4",4.0,Loyal
12999,197,3,455.88,1,3,2,"1,3,2",2.0,Hibernating
13000,107,3,534.85,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13001,5,13,9818.82,5,5,5,"5,5,5",5.0,Champions
13002,319,1,120.95,1,1,1,"1,1,1",1.0,Lost
13003,106,3,149.05,2,3,1,"2,3,1",2.0,Hibernating
13004,12,18,5655.91,5,5,5,"5,5,5",5.0,Champions
13005,174,2,513.7,2,2,3,"2,2,3",2.333333333333333,Hibernating
13006,57,1,81.57,3,1,1,"3,1,1",1.6666666666666667,New Customers
13008,324,1,229.47000000000003,1,1,1,"1,1,1",1.0,Lost
13011,373,1,50.55,1,1,1,"1,1,1",1.0,Lost
13012,10,8,1661.84,5,5,4,"5,5,4",4.666666666666667,Champions
13013,2,13,4810.9400000000005,5,5,5,"5,5,5",5.0,Champions
13014,11,10,3466.28,5,5,5,"5,5,5",5.0,Champions
13015,54,5,3346.28,3,4,5,"3,4,5",4.0,Loyal
13016,74,3,789.8899999999999,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13017,8,1,204.0,5,1,1,"5,1,1",2.333333333333333,New Customers
13018,17,28,7277.7,4,5,5,"4,5,5",4.666666666666667,Champions
13021,5,9,2616.38,5,5,5,"5,5,5",5.0,Champions
13023,65,2,689.9000000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13026,2,5,975.36,5,4,4,"5,4,4",4.333333333333333,Champions
13027,114,6,6912.0,2,4,5,"2,4,5",3.6666666666666665,At Risk
13028,23,2,661.3199999999999,4,2,3,"4,2,3",3.0,Potential Loyalists
13029,31,3,1247.5,4,3,4,"4,3,4",3.6666666666666665,Need Attention
13030,12,2,799.4799999999998,5,2,3,"5,2,3",3.333333333333333,Promising
13032,53,2,1010.18,3,2,4,"3,2,4",3.0,Need Attention
13033,358,1,190.55,1,1,1,"1,1,1",1.0,Lost
13034,55,2,642.77,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13035,74,2,921.88,2,2,3,"2,2,3",2.333333333333333,Hibernating
13037,139,3,881.07,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13038,81,3,908.4600000000002,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13040,9,2,676.99,5,2,3,"5,2,3",3.333333333333333,Promising
13043,274,1,516.4200000000001,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
13044,292,1,560.47,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
13045,100,1,305.28,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13046,31,2,629.31,4,2,3,"4,2,3",3.0,Potential Loyalists
13047,32,10,3237.54,4,5,5,"4,5,5",4.666666666666667,Champions
13048,15,4,1835.91,4,4,4,"4,4,4",4.0,Loyal
13049,65,2,656.6800000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13050,15,17,5836.860000000001,4,5,5,"4,5,5",4.666666666666667,Champions
13052,213,1,348.15000000000003,1,1,2,"1,1,2",1.3333333333333333,Lost
13055,79,3,1214.41,2,3,4,"2,3,4",3.0,At Risk
13058,25,3,271.4,4,3,2,"4,3,2",3.0,Potential Loyalists
13059,250,1,183.4,1,1,1,"1,1,1",1.0,Lost
13060,254,1,307.53000000000003,1,1,2,"1,1,2",1.3333333333333333,Lost
13061,73,1,248.61,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13062,192,1,346.98,1,1,2,"1,1,2",1.3333333333333333,Lost
13064,13,4,1119.4899999999998,5,4,4,"5,4,4",4.333333333333333,Champions
13065,374,1,205.86,1,1,1,"1,1,1",1.0,Lost
13066,25,2,470.8,4,2,2,"4,2,2",2.6666666666666665,New Customers
13067,83,1,115.46,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13068,11,2,344.0,5,2,2,"5,2,2",3.0,Promising
13069,1,24,4436.12,5,5,5,"5,5,5",5.0,Champions
13070,193,1,228.8,1,1,1,"1,1,1",1.0,Lost
13072,267,1,177.14999999999998,1,1,1,"1,1,1",1.0,Lost
13075,130,1,919.61,2,1,3,"2,1,3",2.0,About to Sleep
13077,2,4,729.27,5,4,3,"5,4,3",4.0,Loyal
13078,4,26,12627.94,5,5,5,"5,5,5",5.0,Champions
13079,5,5,220.1,5,4,1,"5,4,1",3.333333333333333,Potential Loyalists
13080,180,1,58.08,1,1,1,"1,1,1",1.0,Lost
13081,12,11,28337.38,5,5,5,"5,5,5",5.0,Champions
13082,127,9,3613.63,2,5,5,"2,5,5",4.0,At Risk
13083,5,2,303.75,5,2,2,"5,2,2",3.0,Promising
13085,158,2,416.08,2,2,2,"2,2,2",2.0,Hibernating
13089,3,97,58825.83,5,5,5,"5,5,5",5.0,Champions
13090,9,14,8910.82,5,5,5,"5,5,5",5.0,Champions
13091,29,1,345.82000000000005,4,1,2,"4,1,2",2.333333333333333,New Customers
13092,71,5,477.83,3,4,2,"3,4,2",3.0,Potential Loyalists
13093,276,8,7832.47,1,5,5,"1,5,5",3.6666666666666665,Cannot Lose Them
13094,22,12,1927.32,4,5,4,"4,5,4",4.333333333333333,Champions
13095,71,1,74.4,3,1,1,"3,1,1",1.6666666666666667,New Customers
13097,33,10,6010.42,4,5,5,"4,5,5",4.666666666666667,Champions
13098,2,28,28882.44,5,5,5,"5,5,5",5.0,Champions
13099,100,1,207.36,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13101,235,1,101.19,1,1,1,"1,1,1",1.0,Lost
13102,2,24,6424.09,5,5,5,"5,5,5",5.0,Champions
13103,40,1,243.94,3,1,1,"3,1,1",1.6666666666666667,New Customers
13104,4,6,1098.48,5,4,4,"5,4,4",4.333333333333333,Champions
13106,134,1,76.5,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13107,45,4,1531.62,3,4,4,"3,4,4",3.6666666666666665,Loyal
13108,373,1,350.05999999999995,1,1,2,"1,1,2",1.3333333333333333,Lost
13109,60,2,786.5400000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13110,32,7,1488.67,4,5,4,"4,5,4",4.333333333333333,Champions
13113,1,24,12245.96,5,5,5,"5,5,5",5.0,Champions
13115,12,4,2294.78,5,4,5,"5,4,5",4.666666666666667,Champions
13116,139,1,501.14,2,1,3,"2,1,3",2.0,About to Sleep
13117,22,8,984.91,4,5,4,"4,5,4",4.333333333333333,Champions
13118,20,5,1197.8100000000002,4,4,4,"4,4,4",4.0,Loyal
13120,239,1,30.6,1,1,1,"1,1,1",1.0,Lost
13121,270,1,283.73,1,1,2,"1,1,2",1.3333333333333333,Lost
13122,95,2,922.39,2,2,3,"2,2,3",2.333333333333333,Hibernating
13124,90,3,3866.330000000001,2,3,5,"2,3,5",3.333333333333333,At Risk
13126,5,8,2099.64,5,5,5,"5,5,5",5.0,Champions
13127,78,1,259.17,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13130,95,1,64.0,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13131,24,3,1073.3,4,3,4,"4,3,4",3.6666666666666665,Need Attention
13132,262,1,77.3,1,1,1,"1,1,1",1.0,Lost
13133,274,2,109.8,1,2,1,"1,2,1",1.3333333333333333,Lost
13134,86,4,1793.58,2,4,4,"2,4,4",3.333333333333333,At Risk
13135,197,1,3096.0,1,1,5,"1,1,5",2.333333333333333,Cannot Lose Them
13136,57,5,2607.61,3,4,5,"3,4,5",4.0,Loyal
13137,11,8,3650.41,5,5,5,"5,5,5",5.0,Champions
13138,23,6,962.39,4,4,4,"4,4,4",4.0,Loyal
13139,17,7,5064.94,4,5,5,"4,5,5",4.666666666666667,Champions
13140,109,3,423.72,2,3,2,"2,3,2",2.333333333333333,Hibernating
13141,85,5,2388.75,2,4,5,"2,4,5",3.6666666666666665,At Risk
13142,20,1,307.0899999999999,4,1,2,"4,1,2",2.333333333333333,New Customers
13144,333,1,110.95,1,1,1,"1,1,1",1.0,Lost
13145,40,4,618.52,3,4,3,"3,4,3",3.333333333333333,Need Attention
13146,27,1,228.91,4,1,1,"4,1,1",2.0,New Customers
13147,11,4,712.8,5,4,3,"5,4,3",4.0,Loyal
13148,30,12,3707.12,4,5,5,"4,5,5",4.666666666666667,Champions
13149,15,4,1676.06,4,4,4,"4,4,4",4.0,Loyal
13151,296,1,1257.8700000000003,1,1,4,"1,1,4",2.0,Cannot Lose Them
13153,6,1,486.22,5,1,2,"5,1,2",2.6666666666666665,New Customers
13155,34,4,971.76,3,4,4,"3,4,4",3.6666666666666665,Loyal
13157,50,4,1741.2200000000005,3,4,4,"3,4,4",3.6666666666666665,Loyal
13158,95,4,1201.06,2,4,4,"2,4,4",3.333333333333333,At Risk
13159,9,4,1437.85,5,4,4,"5,4,4",4.333333333333333,Champions
13160,23,1,91.8,4,1,1,"4,1,1",2.0,New Customers
13161,314,1,112.75,1,1,1,"1,1,1",1.0,Lost
13162,123,4,1688.29,2,4,4,"2,4,4",3.333333333333333,At Risk
13165,47,2,1021.4799999999998,3,2,4,"3,2,4",3.0,Need Attention
13166,284,1,417.2000000000001,1,1,2,"1,1,2",1.3333333333333333,Lost
13167,19,4,791.3300000000002,4,4,3,"4,4,3",3.6666666666666665,Need Attention
13168,37,4,1319.19,3,4,4,"3,4,4",3.6666666666666665,Loyal
13169,64,2,712.8799999999999,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13170,27,1,116.01,4,1,1,"4,1,1",2.0,New Customers
13171,22,3,468.41,4,3,2,"4,3,2",3.0,Potential Loyalists
13173,5,2,353.65000000000003,5,2,2,"5,2,2",3.0,Promising
13174,17,3,2817.03,4,3,5,"4,3,5",4.0,Loyal
13176,47,1,492.84,3,1,3,"3,1,3",2.333333333333333,Promising
13177,65,1,282.45,3,1,2,"3,1,2",2.0,About to Sleep
13178,27,11,5725.47,4,5,5,"4,5,5",4.666666666666667,Champions
13182,46,1,121.18,3,1,1,"3,1,1",1.6666666666666667,New Customers
13183,8,9,3957.7800000000007,5,5,5,"5,5,5",5.0,Champions
13184,15,10,1701.29,4,5,4,"4,5,4",4.333333333333333,Champions
13185,268,1,71.4,1,1,1,"1,1,1",1.0,Lost
13186,40,3,1575.89,3,3,4,"3,3,4",3.333333333333333,Need Attention
13187,338,1,236.02,1,1,1,"1,1,1",1.0,Lost
13188,12,1,114.6,5,1,1,"5,1,1",2.333333333333333,New Customers
13189,19,2,260.68,4,2,2,"4,2,2",2.6666666666666665,New Customers
13192,96,2,911.94,2,2,3,"2,2,3",2.333333333333333,Hibernating
13193,62,1,117.88,3,1,1,"3,1,1",1.6666666666666667,New Customers
13194,136,1,60.7,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13196,12,4,1797.7800000000002,5,4,4,"5,4,4",4.333333333333333,Champions
13198,11,6,3401.24,5,4,5,"5,4,5",4.666666666666667,Champions
13199,4,38,9817.12,5,5,5,"5,5,5",5.0,Champions
13200,20,4,870.09,4,4,3,"4,4,3",3.6666666666666665,Need Attention
13203,10,4,869.46,5,4,3,"5,4,3",4.0,Loyal
13207,16,2,250.26000000000005,4,2,2,"4,2,2",2.6666666666666665,New Customers
13208,59,6,1223.9,3,4,4,"3,4,4",3.6666666666666665,Loyal
13209,31,8,5891.610000000001,4,5,5,"4,5,5",4.666666666666667,Champions
13210,94,1,353.48,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13211,11,3,1197.42,5,3,4,"5,3,4",4.0,Need Attention
13212,20,3,788.08,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
13213,57,5,1520.58,3,4,4,"3,4,4",3.6666666666666665,Loyal
13216,268,1,333.74,1,1,2,"1,1,2",1.3333333333333333,Lost
13217,123,3,533.98,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13218,128,1,62.64,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13220,79,4,819.2900000000001,2,4,3,"2,4,3",3.0,At Risk
13221,241,2,847.4100000000001,1,2,3,"1,2,3",2.0,Hibernating
13223,201,2,163.2,1,2,1,"1,2,1",1.3333333333333333,Lost
13224,61,2,2155.95,3,2,5,"3,2,5",3.333333333333333,Need Attention
13225,4,7,6463.84,5,5,5,"5,5,5",5.0,Champions
13226,274,1,108.21,1,1,1,"1,1,1",1.0,Lost
13227,202,1,257.7,1,1,2,"1,1,2",1.3333333333333333,Lost
13228,82,1,358.0,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13229,226,1,160.95,1,1,1,"1,1,1",1.0,Lost
13230,5,14,2806.97,5,5,5,"5,5,5",5.0,Champions
13232,13,7,1357.6,5,5,4,"5,5,4",4.666666666666667,Champions
13233,75,2,605.1200000000001,2,2,3,"2,2,3",2.333333333333333,Hibernating
13235,213,1,1031.0700000000002,1,1,4,"1,1,4",2.0,Cannot Lose Them
13236,25,2,744.8499999999999,4,2,3,"4,2,3",3.0,Potential Loyalists
13238,18,4,700.7300000000001,4,4,3,"4,4,3",3.6666666666666665,Need Attention
13239,262,1,329.56,1,1,2,"1,1,2",1.3333333333333333,Lost
13240,97,4,663.65,2,4,3,"2,4,3",3.0,At Risk
13242,113,3,270.4,2,3,2,"2,3,2",2.333333333333333,Hibernating
13243,204,1,600.0700000000002,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
13244,93,1,121.74,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13245,51,1,430.5,3,1,2,"3,1,2",2.0,About to Sleep
13246,19,6,1987.3,4,4,4,"4,4,4",4.0,Loyal
13247,18,4,501.12,4,4,3,"4,4,3",3.6666666666666665,Need Attention
13248,125,2,465.68000000000006,2,2,2,"2,2,2",2.0,Hibernating
13249,93,3,711.4100000000001,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13253,157,2,1030.4,2,2,4,"2,2,4",2.6666666666666665,At Risk
13255,10,2,399.51,5,2,2,"5,2,2",3.0,Promising
13258,12,3,698.58,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
13259,62,1,292.31999999999994,3,1,2,"3,1,2",2.0,About to Sleep
13260,62,1,557.62,3,1,3,"3,1,3",2.333333333333333,Promising
13261,269,2,944.1,1,2,4,"1,2,4",2.333333333333333,At Risk
13262,264,1,200.29,1,1,1,"1,1,1",1.0,Lost
13263,2,35,7454.07,5,5,5,"5,5,5",5.0,Champions
13265,54,5,2107.66,3,4,5,"3,4,5",4.0,Loyal
13266,12,12,3834.26,5,5,5,"5,5,5",5.0,Champions
13267,3,19,4521.49,5,5,5,"5,5,5",5.0,Champions
13268,18,11,3214.69,4,5,5,"4,5,5",4.666666666666667,Champions
13269,2,15,5346.23,5,5,5,"5,5,5",5.0,Champions
13270,367,1,590.0,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
13271,38,1,217.38,3,1,1,"3,1,1",1.6666666666666667,New Customers
13272,32,2,276.56,4,2,2,"4,2,2",2.6666666666666665,New Customers
13273,114,1,138.98,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13276,64,2,590.9300000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13277,16,4,258.4,4,4,2,"4,4,2",3.333333333333333,Potential Loyalists
13278,41,1,542.73,3,1,3,"3,1,3",2.333333333333333,Promising
13279,79,1,137.75,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13280,123,3,814.86,2,3,3,"2,3,3",2.6666666666666665,Hibernating
13282,19,3,1132.14,4,3,4,"4,3,4",3.6666666666666665,Need Attention
13283,60,2,93.66,3,2,1,"3,2,1",2.0,About to Sleep
13284,331,1,201.19,1,1,1,"1,1,1",1.0,Lost
13285,24,4,2709.12,4,4,5,"4,4,5",4.333333333333333,Champions
13291,156,1,361.11,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13292,39,2,578.94,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
13294,190,2,873.74,1,2,3,"1,2,3",2.0,Hibernating
13295,360,1,201.2,1,1,1,"1,1,1",1.0,Lost
13296,138,1,87.4,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13297,8,4,2089.85,5,4,5,"5,4,5",4.666666666666667,Champions
13298,2,1,360.0,5,1,2,"5,1,2",2.6666666666666665,New Customers
13299,269,1,142.5,1,1,1,"1,1,1",1.0,Lost
13300,170,1,371.89,2,1,2,"2,1,2",1.6666666666666667,Hibernating
13301,104,4,618.09,2,4,3,"2,4,3",3.0,At Risk
13302,156,1,63.75,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13304,352,1,300.42,1,1,2,"1,1,2",1.3333333333333333,Lost
13305,5,10,2000.86,5,5,4,"5,5,4",4.666666666666667,Champions
13307,121,1,15.0,2,1,1,"2,1,1",1.3333333333333333,Hibernating
13308,23,3,1385.51,4,3,4,"4,3,4",3.6666666666666665,Need Attention
13309,8,5,1456.79,5,4,4,"5,4,4",4.333333333333333,Champions
13310,29,3,1132.0300000000002,4,3,4,"4,3,4",3.6666666666666665,Need Attention
13311,5,2,598.57,5,2,3,"5,2,3",3.333333333333333,Promising
13313,23,5,1555.3200000000002,4,4,4,"4,4,4",4.0,Loyal
13314,2,3,775.94,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
13316,38,4,5977.73,3,4,5,"3,4,5",4.0,Loyal
13317,67,6,2273.68,3,4,5,"3,4,5",4.0,Loyal
13318,2,3,640.76,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
13319,6,26,10845.55,5,5,5,"5,5,5",5.0,Champions
13320,79,4,1548.7,2,4,4,"2,4,4",3.333333333333333,At Risk
13321,73,2,567.36,2,2,3,"2,2,3",2.333333333333333,Hibernating
13322,18,1,199.48,4,1,1,"4,1,1",2.0,New Customers
13323,4,5,787.85,5,4,3,"5,4,3",4.0,Loyal
13324,37,10,7121.95,3,5,5,"3,5,5",4.333333333333333,Loyal
13325,82,1,675.3,2,1,3,"2,1,3",2.0,About to Sleep
13327,39,8,3627.77,3,5,5,"3,5,5",4.333333333333333,Loyal
13328,317,1,1308.48,1,1,4,"1,1,4",2.0,Cannot Lose Them
13329,32,2,789.0,4,2,3,"4,2,3",3.0,Potential Loyalists
13330,93,3,1140.9299999999998,2,3,4,"2,3,4",3.0,At Risk
13332,15,1,350.9,4,1,2,"4,1,2",2.333333333333333,New Customers
13334,83,3,3536.82,2,3,5,"2,3,5",3.333333333333333,At Risk
13336,78,1,795.1200000000001,2,1,3,"2,1,3",2.0,About to Sleep
