InvoiceNo,InvoiceDate,CustomerID,TotalPrice
538101,2010-12-09,15380,230.10000000000002
538104,2010-12-09,17950,190.35
538106,2010-12-09,17950,72.82000000000001
538107,2010-12-09,12826,155.0
538108,2010-12-09,17456,249.86
538113,2010-12-09,15811,289.85
538116,2010-12-09,13327,685.0000000000001
538117,2010-12-09,13327,60.0
538120,2010-12-09,17017,144.5
538125,2010-12-09,18225,30.0
538126,2010-12-09,17838,218.4
538145,2010-12-09,15211,383.0700000000001
538146,2010-12-09,15596,402.31999999999994
538147,2010-12-09,13090,15.0
538151,2010-12-09,16163,441.6
538155,2010-12-09,16907,182.01999999999998
538156,2010-12-09,15555,620.3499999999999
538157,2010-12-09,17576,119.65000000000002
538163,2010-12-09,17841,257.95
538165,2010-12-09,14031,185.82
538166,2010-12-09,17965,119.44999999999999
538167,2010-12-09,14713,298.95
538168,2010-12-09,14702,318.7
538169,2010-12-09,13230,93.45000000000002
538170,2010-12-09,13969,317.59000000000003
538171,2010-12-09,17530,300.64
538172,2010-12-10,15805,370.80000000000007
538174,2010-12-10,12471,1982.4099999999999
538175,2010-12-10,12471,378.0
538176,2010-12-10,17675,402.0
538178,2010-12-10,17696,157.9
538179,2010-12-10,17696,17.700000000000003
538180,2010-12-10,13418,369.09999999999997
538181,2010-12-10,17076,151.5
538182,2010-12-10,17827,115.08
538183,2010-12-10,16265,651.8299999999999
538184,2010-12-10,17880,458.91999999999996
538185,2010-12-10,16265,188.98000000000002
538186,2010-12-10,13000,201.75000000000003
538187,2010-12-10,16499,218.1
538190,2010-12-10,17790,127.90000000000002
538191,2010-12-10,15061,5375.279999999999
538192,2010-12-10,15061,135.0
538193,2010-12-10,15061,67.5
538194,2010-12-10,17790,0.95
538195,2010-12-10,15061,337.5
538196,2010-12-10,12731,1071.9
538197,2010-12-10,14419,124.1
538198,2010-12-10,17827,919.8000000000001
538199,2010-12-10,14082,182.24999999999997
538200,2010-12-10,17912,95.25000000000003
538201,2010-12-10,15723,203.10000000000002
538202,2010-12-10,14667,274.72999999999996
538203,2010-12-10,13767,186.60000000000002
538204,2010-12-10,16656,428.76
538205,2010-12-10,12748,336.15999999999997
538206,2010-12-10,17827,236.92000000000002
538207,2010-12-10,12748,271.46999999999997
538208,2010-12-10,14037,111.8
538209,2010-12-10,12748,185.06
538210,2010-12-10,14256,523.86
538211,2010-12-10,17690,239.70000000000002
538216,2010-12-10,14543,254.4
538240,2010-12-10,16062,247.55999999999997
538248,2010-12-10,18116,139.68
538250,2010-12-10,18118,132.65
538252,2010-12-10,16019,219.10000000000002
538255,2010-12-10,14911,1156.05
538260,2010-12-10,18178,300.65
538263,2010-12-10,18065,228.11999999999998
538268,2010-12-10,18065,116.9
538279,2010-12-10,14952,686.16
538280,2010-12-10,12748,612.1
538283,2010-12-10,12748,10.29
538288,2010-12-10,12748,1.9
538296,2010-12-10,13148,309.40000000000003
538306,2010-12-10,12989,202.5
538307,2010-12-10,14667,213.26000000000002
538308,2010-12-10,14107,363.24
538309,2010-12-10,15881,114.45000000000002
538310,2010-12-10,15529,25.799999999999997
538311,2010-12-10,12785,311.95
538312,2010-12-10,16727,272.81999999999994
538313,2010-12-10,15514,1136.3200000000002
538327,2010-12-10,15514,401.91999999999996
538342,2010-12-10,15514,39.949999999999996
538343,2010-12-10,13448,385.58000000000004
538345,2010-12-10,13787,106.4
538346,2010-12-10,17865,756.4500000000002
538347,2010-12-10,17220,317.5
538352,2010-12-10,16565,173.7
538353,2010-12-10,13798,3762.66
538354,2010-12-10,16873,2157.6400000000003
538355,2010-12-10,17912,9.9
538356,2010-12-10,14062,966.62
538361,2010-12-10,17757,158.0
538363,2010-12-10,18016,156.64999999999998
538364,2010-12-10,14448,102.35000000000001
538365,2010-12-12,17243,338.5999999999999
538366,2010-12-12,18109,275.3
538367,2010-12-12,14800,664.01
538368,2010-12-12,15503,147.09
538369,2010-12-12,17251,283.28
538370,2010-12-12,16923,550.5
538371,2010-12-12,15570,350.23999999999995
538374,2010-12-12,14159,193.21999999999997
538378,2010-12-12,14577,346.90000000000003
538379,2010-12-12,17126,212.59999999999997
538382,2010-12-12,17218,214.23999999999998
538397,2010-12-12,12753,3590.59
538403,2010-12-12,17211,324.22
538409,2010-12-12,17236,126.28
538417,2010-12-12,16393,106.75
538418,2010-12-12,17372,172.70999999999998
538419,2010-12-12,16367,170.90999999999997
538420,2010-12-12,12875,293.76000000000005
538421,2010-12-12,17917,110.91000000000001
538437,2010-12-12,16010,110.1
538449,2010-12-12,17085,452.99
538453,2010-12-12,16779,330.91999999999996
538470,2010-12-12,15224,11.6
538473,2010-12-12,13668,177.66
538488,2010-12-12,13715,212.08
538497,2010-12-12,14684,168.35999999999999
538499,2010-12-12,17819,388.65
538501,2010-12-12,13715,11.9
538503,2010-12-12,17188,513.64
538504,2010-12-12,16011,168.15
538507,2010-12-12,15547,767.37
538508,2010-12-12,15998,863.3899999999999
538509,2010-12-12,14413,122.7
538510,2010-12-12,18004,169.47
538511,2010-12-12,13959,214.74
538512,2010-12-12,16665,135.39999999999998
538513,2010-12-12,15454,179.10000000000002
538514,2010-12-12,15044,835.95
538515,2010-12-12,17937,1393.56
538516,2010-12-12,14608,204.0
538517,2010-12-12,17618,320.28000000000003
538518,2010-12-12,14505,1050.35
538519,2010-12-12,18037,31.299999999999997
538521,2010-12-13,14180,339.40000000000003
538522,2010-12-13,16210,539.2
538523,2010-12-13,13198,384.55
538525,2010-12-13,12540,881.0099999999999
538526,2010-12-13,13225,1206.72
538527,2010-12-13,15361,418.9200000000001
538528,2010-12-13,15689,103.5
538529,2010-12-13,14290,777.5600000000001
538532,2010-12-13,13209,318.85
538533,2010-12-13,14796,357.61
538534,2010-12-13,15881,40.8
538535,2010-12-13,17790,127.00000000000001
538537,2010-12-13,12747,347.71000000000004
538541,2010-12-13,17428,540.9499999999999
538557,2010-12-13,17790,27.8
538558,2010-12-13,13069,309.72
538565,2010-12-13,13069,1.9
538567,2010-12-13,13999,302.1
538576,2010-12-13,14498,166.21999999999997
538591,2010-12-13,14741,310.8
538592,2010-12-13,15854,230.10000000000002
538593,2010-12-13,16701,476.76
538594,2010-12-13,16927,218.1
538596,2010-12-13,17990,168.0
538597,2010-12-13,15555,171.04
538625,2010-12-13,14544,1121.92
538626,2010-12-13,17338,767.6
538629,2010-12-13,17799,223.48000000000002
538630,2010-12-13,14565,1167.4100000000003
538631,2010-12-13,13408,689.0400000000001
538633,2010-12-13,16726,129.57000000000002
538634,2010-12-13,14085,491.24
538635,2010-12-13,17303,250.03999999999996
538636,2010-12-13,14639,676.54
538637,2010-12-13,17611,244.19000000000003
538638,2010-12-13,17231,232.01
538639,2010-12-13,17179,243.00000000000003
538640,2010-12-13,17524,145.0
538641,2010-12-13,15640,1485.78
538644,2010-12-13,12476,12.45
538645,2010-12-13,13269,310.74
538646,2010-12-13,17293,346.14000000000004
538648,2010-12-13,17937,760.32
538651,2010-12-13,15311,280.94
538652,2010-12-13,17890,476.96000000000004
538653,2010-12-13,13089,1247.64
538654,2010-12-13,13089,91.9
538655,2010-12-13,17375,109.71000000000001
538656,2010-12-13,17371,97.63
538657,2010-12-13,15867,201.4
538658,2010-12-13,17969,125.2
538659,2010-12-13,14625,585.53
538660,2010-12-13,15808,1228.4
538661,2010-12-13,15194,309.05
538662,2010-12-13,15159,1822.88
538663,2010-12-13,15159,38.1
538664,2010-12-13,14733,1695.1200000000001
538665,2010-12-13,17576,177.35000000000002
538667,2010-12-13,12748,1.9
538668,2010-12-13,13211,110.7
538669,2010-12-13,12748,0.95
538671,2010-12-13,15777,365.54999999999995
538679,2010-12-13,16455,150.68
538683,2010-12-13,14525,462.3
538685,2010-12-14,15694,15.0
538687,2010-12-14,13324,650.0999999999999
538688,2010-12-14,14829,148.36
538689,2010-12-14,13050,300.91999999999996
538697,2010-12-14,13948,101.99999999999999
538706,2010-12-14,14667,312.40000000000003
538707,2010-12-14,17894,167.85999999999999
538708,2010-12-14,16202,365.27
538709,2010-12-14,16442,151.65999999999994
538710,2010-12-14,18075,198.95000000000002
538714,2010-12-14,14524,275.45
538715,2010-12-14,14907,325.22
538716,2010-12-14,14907,17.4
538719,2010-12-14,15602,60.0
538721,2010-12-14,17526,11.8
538722,2010-12-14,17975,307.38999999999993
538744,2010-12-14,15356,215.32
538753,2010-12-14,14901,134.64999999999998
538783,2010-12-14,14961,976.7000000000003
538785,2010-12-14,14961,206.0
538795,2010-12-14,13267,293.85
538796,2010-12-14,17041,304.50000000000006
538797,2010-12-14,17685,10.5
538799,2010-12-14,15039,706.2500000000001
538800,2010-12-14,16458,193.90000000000003
538801,2010-12-14,16083,337.97999999999996
538807,2010-12-14,17194,252.62
538808,2010-12-14,14057,632.5200000000001
538809,2010-12-14,15514,306.52000000000004
538810,2010-12-14,14871,140.39999999999998
538811,2010-12-14,13178,710.0
538812,2010-12-14,18044,74.25
538814,2010-12-14,15983,324.71999999999997
538815,2010-12-14,18219,179.87000000000003
538816,2010-12-14,16812,479.3500000000001
538817,2010-12-14,16191,301.2
538826,2010-12-14,12370,1590.82
538827,2010-12-14,14298,2594.7599999999998
538828,2010-12-14,14298,231.83999999999997
538829,2010-12-14,16191,326.4
538830,2010-12-14,14298,146.46
538831,2010-12-14,18144,337.6
538832,2010-12-14,17158,413.78999999999996
538836,2010-12-14,12748,234.85999999999996
538839,2010-12-14,14606,305.78999999999996
538841,2010-12-14,16899,170.55
538843,2010-12-14,16033,154.05
538844,2010-12-14,14680,1194.52
538845,2010-12-14,16531,92.82
538846,2010-12-14,14606,11.0
538848,2010-12-14,17404,1188.0
538849,2010-12-14,14415,875.1800000000001
538850,2010-12-14,16499,147.35
538851,2010-12-14,16556,310.85
538852,2010-12-14,17372,198.07000000000005
538853,2010-12-14,16805,214.76999999999995
538854,2010-12-14,13102,357.1
538855,2010-12-14,16503,488.09
538856,2010-12-14,14057,293.4
538857,2010-12-14,15311,152.39999999999998
538858,2010-12-14,16553,951.24
538859,2010-12-14,16553,658.2
538860,2010-12-14,17757,115.35
538862,2010-12-14,16710,149.50000000000003
538863,2010-12-14,16919,341.66
538864,2010-12-14,17739,360.06000000000006
538865,2010-12-14,13238,91.15
538866,2010-12-14,17841,647.9900000000001
538868,2010-12-14,17017,824.02
538869,2010-12-14,15107,61.05
538870,2010-12-14,12829,85.75
538871,2010-12-14,14051,476.70000000000005
538872,2010-12-14,13097,304.9
538875,2010-12-14,13756,307.8
538878,2010-12-14,13767,267.0
538879,2010-12-14,15392,338.98
538886,2010-12-14,13846,411.40000000000003
538888,2010-12-14,17912,125.56
538890,2010-12-14,12867,362.79
538892,2010-12-14,16422,17.4
538894,2010-12-14,16161,202.45000000000002
538895,2010-12-15,14401,247.38
538896,2010-12-15,16145,302.78
538899,2010-12-15,16817,123.1
538900,2010-12-15,13078,366.77
538901,2010-12-15,17629,238.64999999999998
538902,2010-12-15,14150,306.18000000000006
538903,2010-12-15,13496,501.01
538905,2010-12-15,13611,303.15000000000003
538907,2010-12-15,15373,202.79999999999998
538908,2010-12-15,16954,346.8
538909,2010-12-15,13491,97.50000000000001
538910,2010-12-15,17454,165.85
538917,2010-12-15,17449,684.2600000000001
538935,2010-12-15,18168,186.64000000000001
538942,2010-12-15,17346,101.23
538943,2010-12-15,14060,253.2
538944,2010-12-15,13295,201.2
538945,2010-12-15,17230,1761.2600000000002
538951,2010-12-15,16782,206.29000000000002
538967,2010-12-15,13495,354.48
538968,2010-12-15,15384,303.57
538991,2010-12-15,17511,3240.4
538992,2010-12-15,15950,428.82
538993,2010-12-15,15512,101.2
538994,2010-12-15,17525,422.7
538995,2010-12-15,13458,1185.8600000000001
538996,2010-12-15,15465,332.1
538998,2010-12-15,15061,2605.88
538999,2010-12-15,16003,1181.0000000000002
539000,2010-12-15,13092,185.45
539001,2010-12-15,16353,102.0
539002,2010-12-15,14527,269.31
539004,2010-12-15,13426,336.97999999999996
539005,2010-12-15,16638,20.4
539006,2010-12-15,15101,102.28
539007,2010-12-15,17894,105.88000000000001
539008,2010-12-15,17033,307.79999999999995
539009,2010-12-15,13221,498.16
539010,2010-12-15,15005,247.91000000000005
539011,2010-12-15,14201,67.24000000000001
539012,2010-12-15,17858,1305.6
539014,2010-12-15,17692,343.26000000000005
539015,2010-12-15,15822,440.20000000000005
539016,2010-12-15,13418,571.48
539017,2010-12-15,13418,15.8
539018,2010-12-15,16134,283.53
539019,2010-12-15,17551,306.84000000000003
539030,2010-12-15,13089,755.3000000000001
539032,2010-12-15,18050,74.4
539033,2010-12-15,16365,228.6
539034,2010-12-15,16161,209.64999999999998
539036,2010-12-15,14913,300.87
539038,2010-12-15,15641,308.37
539039,2010-12-15,13124,1256.32
539040,2010-12-15,17214,171.05
539041,2010-12-15,15456,243.22
539042,2010-12-15,15062,209.07999999999998
539043,2010-12-15,12928,392.34
539044,2010-12-15,15727,1536.85
539046,2010-12-15,17980,295.2
539047,2010-12-15,15290,219.6
539048,2010-12-15,17752,80.64
539049,2010-12-15,15615,1048.6399999999999
539050,2010-12-15,12577,195.89
539051,2010-12-15,15615,14.850000000000001
539052,2010-12-15,15615,17.700000000000003
539053,2010-12-15,16725,203.59999999999997
539056,2010-12-15,16725,1.45
539064,2010-12-15,17912,58.7
539075,2010-12-15,17189,227.22
539076,2010-12-16,16525,391.0
539077,2010-12-16,13089,314.54999999999995
539078,2010-12-16,13408,379.68
539079,2010-12-16,17496,271.05
539080,2010-12-16,16607,404.82
539082,2010-12-16,13317,205.79999999999998
539083,2010-12-16,13317,32.25
539084,2010-12-16,13890,190.35000000000002
539085,2010-12-16,12748,164.64
539086,2010-12-16,17001,397.96
539087,2010-12-16,13093,1168.2
539088,2010-12-16,13093,1827.91
539089,2010-12-16,15246,186.00000000000003
539091,2010-12-16,13756,163.8
539092,2010-12-16,15482,527.04
539093,2010-12-16,15482,196.60000000000002
539094,2010-12-16,13021,157.35
539095,2010-12-16,16037,300.46
539096,2010-12-16,13089,313.2
539098,2010-12-16,14841,395.15999999999997
539099,2010-12-16,16670,403.61000000000007
539101,2010-12-16,16029,6929.999999999999
539102,2010-12-16,16029,1431.6
539103,2010-12-16,16985,933.3199999999999
539105,2010-12-16,14825,212.32999999999998
539106,2010-12-16,16705,920.5200000000001
539107,2010-12-16,16705,211.2
539108,2010-12-16,16013,204.0
539109,2010-12-16,16013,1491.0
539111,2010-12-16,14414,217.2
539112,2010-12-16,13468,328.77
539113,2010-12-16,12494,4.949999999999999
539118,2010-12-16,15563,270.19000000000005
539142,2010-12-16,14849,164.6
539143,2010-12-16,14849,46.45
539144,2010-12-16,12980,889.32
539160,2010-12-16,16746,311.64
539181,2010-12-16,12748,135.44
539185,2010-12-16,16470,216.34
539196,2010-12-16,18055,750.6399999999999
539201,2010-12-16,14878,322.01
539211,2010-12-16,16743,430.28
539212,2010-12-16,17146,298.25
539213,2010-12-16,12877,150.05999999999997
539214,2010-12-16,17062,141.29999999999998
539215,2010-12-16,15574,210.74999999999997
539216,2010-12-16,12748,16.15
539217,2010-12-16,15394,587.6600000000001
539218,2010-12-16,15574,3.75
539219,2010-12-16,17951,114.00000000000001
539222,2010-12-16,14621,305.70000000000005
539225,2010-12-16,15379,1491.46
539226,2010-12-16,14309,147.75
539240,2010-12-16,15194,843.78
539243,2010-12-16,18116,172.19999999999996
539246,2010-12-16,14606,104.47999999999999
539247,2010-12-16,15311,228.5
539248,2010-12-16,17288,133.56
539249,2010-12-16,14709,314.1
539250,2010-12-16,15157,1085.4599999999996
539252,2010-12-16,17744,377.52
539254,2010-12-16,13199,243.11999999999998
539255,2010-12-16,16316,308.22
539256,2010-12-16,15601,468.07
539257,2010-12-16,16210,1722.9
539259,2010-12-16,13050,301.43999999999994
539261,2010-12-16,15620,424.49
539262,2010-12-16,15789,351.3
539263,2010-12-16,16560,332.18
539264,2010-12-16,15224,310.47999999999996
539266,2010-12-16,17068,131.3
539267,2010-12-16,13534,253.5
539268,2010-12-16,13534,29.700000000000003
539269,2010-12-16,17580,46.85
539272,2010-12-16,15759,97.24000000000001
539275,2010-12-16,13408,403.79999999999995
539280,2010-12-16,14373,76.55
539281,2010-12-16,18176,476.35
539282,2010-12-16,16770,131.4
539283,2010-12-16,14092,250.65000000000003
539285,2010-12-16,15366,105.53999999999999
539286,2010-12-16,14735,252.2
539288,2010-12-16,17857,5.5
539290,2010-12-16,16271,133.22
539292,2010-12-16,16539,304.90000000000003
539293,2010-12-16,18223,501.69
539294,2010-12-16,15532,356.35
539295,2010-12-16,13767,348.79999999999995
539296,2010-12-16,16816,75.78
539297,2010-12-16,17691,147.89999999999998
539298,2010-12-16,14180,136.25
539299,2010-12-16,14180,218.85
539303,2010-12-16,16684,436.86
539304,2010-12-16,16684,302.40000000000003
539305,2010-12-16,14334,320.15000000000003
539306,2010-12-16,17659,112.15
539307,2010-12-16,13694,2054.92
539308,2010-12-16,17412,250.45999999999998
539309,2010-12-16,16945,279.85
539310,2010-12-16,14344,15.0
539311,2010-12-16,14643,357.94
539312,2010-12-16,15197,556.5
539313,2010-12-16,14220,312.98
539314,2010-12-16,13874,540.45
539315,2010-12-16,18260,230.70000000000002
539316,2010-12-16,17848,97.3
539317,2010-12-16,17392,312.41
539318,2010-12-16,12348,892.8
539319,2010-12-16,12967,292.5
539320,2010-12-16,14911,707.06
539321,2010-12-16,14723,220.05999999999992
539322,2010-12-16,14713,126.9
539324,2010-12-16,14985,124.51
539325,2010-12-17,13004,357.00999999999993
539326,2010-12-17,14560,408.16999999999996
539327,2010-12-17,12600,198.3
539328,2010-12-17,13854,300.04
539330,2010-12-17,12370,277.2
539331,2010-12-17,16013,216.0
539332,2010-12-17,12931,144.0
539333,2010-12-17,13627,311.19000000000005
539334,2010-12-17,12748,25.95
539335,2010-12-17,15291,320.1
539336,2010-12-17,17790,115.9
539338,2010-12-17,17404,2646.3
539351,2010-12-17,12551,168.0
539353,2010-12-17,12782,463.49999999999994
539374,2010-12-17,14769,347.01
539379,2010-12-17,15780,177.15
539391,2010-12-17,12417,291.34
539395,2010-12-17,12471,1484.25
539398,2010-12-17,12471,29.700000000000003
539400,2010-12-17,12971,53.400000000000006
539401,2010-12-17,12709,792.99
539403,2010-12-17,12647,224.8
539404,2010-12-17,17315,108.91999999999997
539405,2010-12-17,12621,919.0400000000001
539406,2010-12-17,16711,214.20000000000002
539407,2010-12-17,12726,170.27999999999997
539408,2010-12-17,12720,183.74
539410,2010-12-17,16353,102.0
539411,2010-12-17,14243,258.7
539414,2010-12-17,16931,212.61
539415,2010-12-17,15204,316.58
539416,2010-12-17,17888,29.43
539417,2010-12-17,17007,72.0
539418,2010-12-17,17007,135.12
539419,2010-12-17,12431,415.7
539420,2010-12-17,15160,158.16000000000003
539421,2010-12-17,14016,753.74
539422,2010-12-17,13033,190.54999999999998
539423,2010-12-17,15811,148.95
539435,2010-12-17,12691,180.0
539439,2010-12-17,13869,323.61999999999995
539440,2010-12-17,16607,250.0
539442,2010-12-17,16558,311.15000000000003
539443,2010-12-17,14031,668.88
539444,2010-12-17,14146,1241.43
539445,2010-12-17,17865,323.38
539446,2010-12-17,12705,858.0
539447,2010-12-17,12395,333.82
539450,2010-12-17,15570,196.75
539452,2010-12-17,15856,741.22
539454,2010-12-17,17377,196.78
539455,2010-12-17,12748,121.02
539456,2010-12-17,16885,190.64999999999998
539459,2010-12-17,12839,334.84
539460,2010-12-17,12931,33.0
539461,2010-12-19,17243,259.55
539462,2010-12-19,14032,315.56
539463,2010-12-19,18077,191.45999999999998
539464,2010-12-19,17913,218.04999999999998
539465,2010-12-19,16684,2062.44
